"name","price","qty","sku","condition","meta_description","meta_keyword","meta_title","weight","attribute_set"
"Original Lenovo LePhone A690 4.0"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","135.0000","30.0000","osst-20121129054640","Refurbished","Original Lenovo LePhone A690 4.0"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","Original Lenovo LePhone A690 4.0"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","Original Lenovo LePhone A690 4.0"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"New Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone Unlocked","215.0000","29.0000","osst-20121129055556","New & Unused","New Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A580 4.3"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A580 4.3"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone 3G GPS Wifi","195.0000","30.0000","osst-20121129063411","Refurbished","Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone 3G GPS Wifi","Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone 3G GPS Wifi","Original Lenovo LePhone A580 4.3"" IPS Dual Sim Android 4.0 1GHz Smart Cell Mobile Phone 3G GPS Wifi","799.0000","Mobile Phone"
"New Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","175.0000","29.0000","osst-20121129063836","New & Unused","New Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone 3G Wifi GPS","150.0000","29.0000","osst-20121129070620","Refurbished","Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A360 3.5"" Dual Sim Android 1GHz Smart Cell Mobile Phone 3G Wifi GPS","799.0000","Mobile Phone"
"New Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone Unlocked","230.0000","29.0000","osst-20121129073028","New & Unused","New Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone 3G Wifi GPS","215.0000","29.0000","osst-20121129085504","Refurbished","Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A800 4.5"" IPS Dual Sim Android 4.0 Dual-core 1.2G Smart Cell Mobile Phone 3G Wifi GPS","799.0000","Mobile Phone"
"New Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone Unlocked","285.0000","29.0000","osst-20121129091317","New & Unused","New Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone 3G Wifi GPS","265.0000","30.0000","osst-20121129093748","Refurbished","Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone 3G Wifi GPS","Original Lenovo LePhone A660 4.0"" Dual Sim Android 4.0 Dual-core 1.0GHz Waterproof IP67 Smart Cell Mobile Phone 3G Wifi GPS","799.0000","Mobile Phone"
"New Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone Unlocked","470.0000","29.0000","osst-20121130024559","New & Unused","New Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone 3G WIFI GPS 2250mAh","450.0000","30.0000","osst-20121130030053","Refurbished","Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone 3G WIFI GPS 2250mAh","Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone 3G WIFI GPS 2250mAh","Original Lenovo LePhone K860 5.0"" AH-IPS Android 4.0 Quad-Core 1.4GHz Smart Cell Mobile Phone 3G WIFI GPS 2250mAh","799.0000","Mobile Phone"
"New Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone Unlocked","350.0000","30.0000","osst-20121130055526","New & Unused","New Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","320.0000","29.0000","osst-20121130060553","Refurbished","Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S720 4.5"" IPS Dual Sim Android 4.0 Dual-Core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","799.0000","Mobile Phone"
"New Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone Unlocked","215.0000","30.0000","osst-20121130061930","New & Unused","New Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone Unlocked","1.0000","Mobile Phone"
"Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","195.0000","30.0000","osst-20121130063419","Refurbished","Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone A520 4.0"" IPS Android 800MHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","799.0000","Mobile Phone"
"New Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","285.0000","30.0000","osst-20121130070201","New & Unused","New Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","270.0000","29.0000","osst-20121130071232","Refurbished","Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S880 5.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","799.0000","Mobile Phone"
"New Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","235.0000","30.0000","osst-20121130073202","New & Unused","New Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","1.0000","Mobile Phone"
"Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","215.0000","29.0000","osst-20121130073828","Refurbished","Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone P700 4.0"" Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","799.0000","Mobile Phone"
"New Original Lenovo Lephone S680 4.3"" IPS Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","215.0000","29.0000","osst-20121130074705","New & Unused","New Original Lenovo Lephone S680 4.3"" IPS Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S680 4.3"" IPS Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S680 4.3"" IPS Android 4.0 1GHz Dual Sim Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo Lephone S680 4.3"" IPS Android 4.0 Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","195.0000","29.0000","osst-20121130075353","Refurbished","Original Lenovo Lephone S680 4.3"" IPS Android 4.0 Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S680 4.3"" IPS Android 4.0 Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","","1.0000","Mobile Phone"
"New Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone Unlocked","270.0000","29.0000","osst-20121130080655","New & Unused","New Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","250.0000","29.0000","osst-20121130081334","Refurbished","Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone S560 4.0"" IPS Android 4.0 Dual Sim Dual-core 1GHz Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","799.0000","Mobile Phone"
"New Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","175.0000","29.0000","osst-20121130082114","New & Unused","New Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","799.0000","Mobile Phone"
"Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","155.0000","29.0000","osst-20121130083259","New & Unused","Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","Original Lenovo Lephone A300 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooth","","799.0000","Mobile Phone"
"New Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","160.0000","29.0000","osst-20121130091918","New & Unused","New Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","New Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone Unlocked","1.0000","Mobile Phone"
"Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","145.0000","29.0000","osst-20121130100128","Refurbished","Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Lenovo Lephone A500 3.5"" Android Dual Sim Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","135.0000","30.0000","osst-20121211055221","Refurbished","Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"New Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","155.0000","29.0000","osst-20121211061836","New & Unused","New Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-908M 2.8"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","1.0000","Mobile Phone"
"Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","150.0000","30.0000","osst-20121211063059","Refurbished","Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"New Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","175.0000","30.0000","osst-20121211064336","New & Unused","New Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-919 3.2"" Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","175.0000","30.0000","osst-20121211071214","Refurbished","Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"New Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","195.0000","30.0000","osst-20121211071801","New & Unused","New Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-979 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","270.0000","29.0000","osst-20121211072717","Refurbished","Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"New Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","285.0000","29.0000","osst-20121211073538","New & Unused","New Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-979 Hello Kitty 4.0"" IPS Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","175.0000","29.0000","osst-20121211074543","Refurbished","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","1.0000","Mobile Phone"
"New Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","195.0000","29.0000","osst-20121211075408","New & Unused","New Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","New Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","175.0000","0.0000","osst-20121211080044","Refurbished","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","Original Alcatel OT-985 3.5"" Dual Sim Android Smart Cell Mobile Phone 3G WIFI GPS Bluetooh","799.0000","Mobile Phone"
"Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","285.0000","30.0000","osst-20121211080133","Refurbished","Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","1.0000","Mobile Phone"
"New Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","320.0000","30.0000","osst-20121211081024","New & Unused","New Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","New Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","New Original Alcatel OT-986 4.5"" IPS Android OS v4.0 Dual-core 1.5 GHz Smart Cell Mobile Phone","799.0000","Mobile Phone"
"Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","175.0000","29.0000","osst-20121211081654","Refurbished","Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","799.0000","Mobile Phone"
"New Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","195.0000","29.0000","osst-20121211084530","New & Unused","New Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","New Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","New Original Alcatel OT-990M 3.5"" Android OS Smart Cell Mobile Phone","799.0000","Mobile Phone"
"Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","195.0000","29.0000","osst-20121211085319","Refurbished","Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","799.0000","Mobile Phone"
"New Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","235.0000","29.0000","osst-20121211100003","New & Unused","New Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","New Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","New Original Alcatel OT-995 4.3"" Android OS 1.4 GHz Smart Cell Mobile Phone","1.0000","Mobile Phone"
