"name","sku","price","qty","weight","meta_description","meta_keyword","meta_title","model_number"
"OEM New Intel Celeron M 440 SL9KW SL9LF Mobile CPU Processor Socket M 1MB 1.86GHz 533MHz","osst-20120320083007","55.0000","25.0000","51.0000","OEM New Intel Celeron M 440 SL9KW SL9LF Mobile CPU Processor Socket M 1MB 1.86GHz 533MHz","OEM New Intel Celeron M 440 SL9KW SL9LF Mobile CPU Processor Socket M 1MB 1.86GHz 533MHz","OEM New Intel Celeron M 440 SL9KW SL9LF Mobile CPU Processor Socket M 1MB 1.86GHz 533MHz","Intel Celeron M440"
"OEM Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","osst-20120320083301","58.0000","50.0000","51.0000","OEM Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","OEM Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","OEM Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","Intel Celeron M450"
"Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","osst-20120320083833","48.0000","50.0000","51.0000","Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","Intel Celeron M 450 CM450 SL9KX Mobile CPU Processor Socket M 1M 2.0GHz 533Mhz","Intel Celeron M450"
"Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","osst-20120320084418","18.5000","50.0000","51.0000","Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","Intel Celeron M520"
"OEM Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","osst-20120320084847","28.0000","50.0000","51.0000","OEM Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","OEM Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","OEM Intel Celeron M 520 SL9WT SL9WN Mobile CPU Processor Socket M 1M 1.6GHz 533Mhz","Intel Celeron M520"
"OEM Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","osst-20120320085320","35.0000","50.0000","51.0000","OEM Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","OEM Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","OEM Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","Intel Celeron M530"
"Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","osst-20120320090003","18.5000","50.0000","51.0000","Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","Intel Celeron M 530 SL9VA SL9UY SLGFL CPU Processor Socket M 1M 1.73GHz 533","Intel Celeron M530"
"Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1MB 1.73GHz 533Mhz","osst-20120320090823","18.5000","50.0000","51.0000","Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1MB 1.73GHz 533Mhz","Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1MB 1.73GHz 533Mhz","Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1MB 1.73GHz 533Mhz","Intel Celeron M530"
"OEM Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1M 1.73GHz 533Mhz","osst-20120320091117","35.0000","50.0000","51.0000","OEM Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1M 1.73GHz 533Mhz","OEM Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1M 1.73GHz 533Mhz","OEM Intel Celeron M 530 SLA2G Mobile CPU Processor Socket P 1M 1.73GHz 533Mhz","Intel Celeron M530"
"OEM Intel Celeron M CM 540 SLA2F Mobile CPU Processor Socket P 1M 1.86GHz 533Mhz","osst-20120320091322","38.0000","50.0000","51.0000","OEM Intel Celeron M CM 540 SLA2F Mobile CPU Processor Socket P 1M 1.86GHz 533Mhz","OEM Intel Celeron M CM 540 SLA2F Mobile CPU Processor Socket P 1M 1.86GHz 533Mhz","OEM Intel Celeron M CM 540 SLA2F Mobile CPU Processor Socket P 1M 1.86GHz 533Mhz","Intel Celeron M540"
