name,sku,price,qty
"New WD Western Digital 3.5"" 160GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323075200,52,59
"New Maxtor 3.5"" 160GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326025041,52,59
"New Seagate 3.5"" 120GB 7200 RPM 8MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331071230,52,30
"Seagate 3.5"" 320GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331090340,52,30
"New Seagate 3.5"" 160GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331102024,52,30
"New Hitachi 3.5"" 160GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091345,52,30
"New Hitachi 3.5"" 120GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091380,52,30
"Hitachi 3.5"" 320GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091413,52,30
"New Samsung 3.5"" 160GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521025041,52,30
"New Samsung 3.5"" 120GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop ",osst-20120521041345,52,30
"Samsung 3.5""  320GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521063256,52,30
"New Maxtor 3.5"" 160GB 7200 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321083308,55,59
"New WD Western Digital 3.5"" 160GB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322014948,55,59
"New WD Western Digital 3.5"" 200GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323075501,55,59
"New WD Western Digital 3.5"" 250GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323090737,55,59
"New Maxtor 3.5"" 200GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326025749,55,59
"New Maxtor 3.5"" 250GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326030139,55,59
"New Seagate 3.5"" 160GB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331071441,55,30
"New Seagate 3.5"" 200GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331102458,55,30
"New Seagate 3.5"" 250GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331103201,55,30
"New Hitachi 3.5"" 250GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091349,55,30
"New Hitachi 3.5"" 160GB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091381,55,30
"New Hitachi 3.5"" 200GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120428043755,55,30
"New Samsung 3.5"" 200GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521025217,55,30
"New Samsung 3.5"" 250GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521030009,55,30
"New Samsung 3.5"" 160GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop ",osst-20120521041538,55,30
"New Maxtor 3.5"" 200GB 7200 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321084302,58,59
"New Maxtor 3.5"" 250GB 5400 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321084949,58,59
"New WD Western Digital 3.5"" 200GB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322015214,58,59
"New WD Western Digital 3.5"" 250GB 5400 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322015901,58,59
"New WD Western Digital 3.5"" 160GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323074914,58,59
"New WD Western Digital 3.5"" 200GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323085107,58,59
"New Maxtor 3.5"" 160GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326025157,58,59
"New Maxtor 3.5"" 200GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326025631,58,59
"New Seagate 3.5"" 200GB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331071821,58,30
"New Seagate 3.5"" 250GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331072353,58,30
"New Seagate 3.5"" 160GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331101842,58,30
"New Seagate 3.5"" 200GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331102747,58,30
"New Hitachi 3.5"" 160GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091308,58,30
"New Hitachi 3.5"" 200GB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091382,58,30
"New Hitachi 3.5"" 250GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091383,58,30
"New Hitachi 3.5"" 200GB 7200 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120502014558,58,30
"New Samsung 3.5"" 160GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521024845,58,30
"New Samsung 3.5"" 200GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521025427,58,30
"New Samsung 3.5""  200GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop ",osst-20120521041716,58,30
"New Samsung 3.5""  250GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521042850,58,30
"WD Western Digital 3.5"" 400GB 5400 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321060144,62,59
"WD Western Digital 3.5"" 500GB 5400 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321061104,62,59
"New Maxtor 3.5"" 250GB 7200 RPM 16MB or 32MB SATA Serial-ATA Hard Disk Driver Desktop",osst-20120321085549,62,59
"New Maxtor 3.5"" 320GB 5400 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321091327,62,59
"Maxtor 3.5"" 400GB 7200 RPM 8MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321093135,62,59
"Maxtor 3.5"" 500GB 5400 RPM 8MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321094212,62,59
"New WD Western Digital 3.5"" 250GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322021012,62,59
"New WD Western Digital 3.5"" 320GB 5400 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322021648,62,59
"New WD Western Digital 3.5"" 250GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323090459,62,59
"New Maxtor 3.5"" 250GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326030244,62,59
"New Seagate 3.5"" 250GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331072122,62,30
"New Seagate 3.5"" 320GB 5400 RPM 16MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331072832,62,30
"Seagate 3.5"" 400GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331090820,62,30
"Seagate 3.5"" 500GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331091018,62,30
"New Seagate 3.5"" 250GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331102954,62,30
"New Hitachi 3.5"" 250GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091384,62,30
"New Hitachi 3.5"" 320GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091385,62,30
"Hitachi 3.5"" 400GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091414,62,30
"Hitachi 3.5"" 500GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091416,62,30
"New Hitachi 3.5"" 250GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120427091411,62,30
"New Samsung 3.5"" 250GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120521025802,62,30
"New Samsung 3.5"" 250GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521041924,62,30
"New Samsung 3.5""  320GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521043111,62,30
"Samsung 3.5""  400GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521064042,62,30
"WD Western Digital 3.5"" 400GB 7200 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321060403,65,59
"WD Western Digital 3.5"" 500GB 7200 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321060648,65,59
"New Maxtor 3.5"" 320GB 7200 RPM 16MB or 32MB SATA Serial-ATA Hard Disk Driver Desktop",osst-20120321091601,65,59
"New Maxtor 3.5"" 400GB 7200 RPM 16MB or 32MB SATA Serial-ATA Hard Disk Driver Desktop",osst-20120321092521,78,59
"Maxtor 3.5"" 500GB 7200 RPM 8MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321093830,65,59
"New WD Western Digital 3.5"" 320GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322021947,65,59
"WD Western Digital 3.5"" 320GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120326020446,65,59
"Maxtor 3.5"" 320GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120326035241,65,59
"New Seagate 3.5"" 320GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331073354,65,30
"Seagate 3.5"" 400GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331090621,65,30
"Seagate 3.5"" 500GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331091235,65,30
"Seagate 3.5"" 320GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120402032550,65,30
"Hitachi 3.5"" 320GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091374,65,30
"New Hitachi 3.5"" 320GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091386,65,30
"Hitachi 3.5"" 400GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091415,65,30
"Hitachi 3.5"" 500GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091417,65,30
"New Samsung 3.5""  320GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521053441,65,30
"Samsung 3.5""  400GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521064730,65,30
"Samsung 3.5""  500GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521064911,65,30
"WD Western Digital 3.5"" 640GB 5400 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321061439,68,59
"WD Western Digital 3.5"" 750GB 5400 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321062339,68,59
"Seagate 3.5"" 640GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331091614,68,30
"Seagate 3.5"" 750GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331091821,68,30
"Hitachi 3.5"" 640GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091418,68,30
"Hitachi 3.5"" 750GB 5400 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091420,68,30
"Samsung 3.5""  640GB 5400 5900 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065217,68,30
"Samsung 3.5"" 750GB 5400 5900 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065353,68,30
"WD Western Digital 3.5"" 640GB 7200 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321061620,72,59
"WD Western Digital 3.5"" 750GB 7200 RPM 8MB SATA Hard Disk Driver Desktop PC",osst-20120321062051,72,59
" WD Western Digital 3.5"" 320GB 7200 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120326020315,72,59
"Maxtor 3.5"" 320GB 7200 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120326035352,72,59
"Seagate 3.5"" 640GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331091430,72,30
"Seagate 3.5"" 750GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331092037,72,30
"Seagate 3.5"" 320GB 7200 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120402032352,72,30
"Hitachi 3.5"" 320GB 7200 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091373,72,30
"Hitachi 3.5"" 640GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091419,72,30
"Hitachi 3.5"" 750GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091421,72,30
"Samsung 3.5""  640GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065027,72,30
"Samsung 3.5"" 750GB 7200 RPM 8MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065512,72,30
"New Maxtor 3.5"" 400GB 5400 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321091937,75,59
"New Maxtor 3.5"" 500GB 5900 RPM 16MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321094847,75,59
"New WD Western Digital 3.5"" 400GB 5400 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322022450,75,59
"New WD Western Digital 3.5"" 500GB 5900 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322022652,75,59
"New Seagate 3.5"" 400GB 5400 RPM 16MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331074034,75,30
"New Seagate 3.5"" 500GB 5900 RPM 16MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331074400,75,30
"New Hitachi 3.5"" 400GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091387,75,30
"New Hitachi 3.5"" 500GB 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091389,75,30
"New Samsung 3.5""  400GB 5400 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521053814,75,30
"New Samsung 3.5""  500GB 5400 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521054020,75,30
"WD Western Digital 3.5"" 1TB 5400 RPM 32MB SATA Hard Disk Driver Desktop PC",osst-20120321063635,78,59
"Maxtor 3.5"" 400GB 5400 RPM 8MB SATA Serial-ATA Hard Disk Driver Desktop PC",osst-20120321092217,62,59
"New Maxtor 3.5"" 500GB 7200 RPM 16MB or 32MB SATA Serial-ATA Hard Disk Driver Desktop",osst-20120321094616,78,59
"New WD Western Digital 3.5"" 400GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322022225,78,59
"New WD Western Digital 3.5"" 500GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322022943,78,59
"New WD Western Digital 3.5"" 320GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323090931,78,59
"New Maxtor 3.5"" 320GB 5400 RPM 2MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326030535,78,59
"New Seagate 3.5"" 400GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331073809,78,30
"New Seagate 3.5"" 500GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331074619,78,30
"Seagate 3.5"" 1TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331092658,78,30
"New Seagate 3.5"" 320GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331103527,78,30
"New Hitachi 3.5"" 320GB 5400 rpm 2MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091351,78,30
"New Hitachi 3.5"" 400GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091388,78,30
"Hitachi 3.5"" 1TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091422,78,30
"New Samsung 3.5""  400GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521053624,78,30
"New Samsung 3.5""  500GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521054524,78,30
"Samsung 3.5"" 1TB 5400 5900 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065932,78,30
"New WD Western Digital 3.5"" 640GB 5900 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322023840,82,59
"New WD Western Digital 3.5"" 750GB 5900 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120322024113,82,59
"New Seagate 3.5"" 640GB 5900 RPM 16MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331075106,82,30
"New Seagate 3.5"" 750GB 5900 RPM 16MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331075314,82,30
"New Hitachi 3.5"" 640GB 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091391,82,30
"New Hitachi 3.5"" 750GB 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091393,82,30
"New Samsung 3.5""  640GB 5400 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521055155,82,30
"New Samsung 3.5""  750GB 5400 5900 RPM 16MB SATA HDD Hard Disk Driver Desktop",osst-20120521055404,82,30
"WD Western Digital 3.5"" 1TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120321063848,85,59
"WD Western Digital 3.5"" 1.5TB 5400 RPM 32MB SATA Hard Disk Driver Desktop PC",osst-20120321064242,85,59
"New WD Western Digital 3.5"" 640GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322023134,85,59
"New WD Western Digital 3.5"" 750GB 7200 RPM 16MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322024308,85,59
"New WD Western Digital 3.5""  320GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323091233,85,59
" WD Western Digital 3.5"" 500GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120326020803,85,59
"New Maxtor 3.5"" 320GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop 40pin",osst-20120326030413,85,59
"New Seagate 3.5"" 640GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331074854,85,30
"New Seagate 3.5"" 750GB 7200 RPM 16MB or 32MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331075540,85,30
"Seagate 3.5"" 1TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331092341,85,30
"Seagate 3.5"" 1.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331092904,85,30
"New Seagate 3.5"" 320GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331103724,85,30
"Seagate 3.5"" 500GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120402033524,85,30
"Seagate 3.5"" 500GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120423083702,85,30
"New Hitachi 3.5"" 320GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091350,85,30
"Hitachi 3.5"" 500GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091376,85,30
"New Hitachi 3.5"" 640GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091392,85,30
"New Hitachi 3.5"" 750GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091394,85,30
"Hitachi 3.5"" 1TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091423,85,30
"Hitachi 3.5"" 1.5TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091424,85,30
"New Samsung 3.5""  640GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521055047,85,30
"New Samsung 3.5""  750GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521055524,85,30
"Samsung 3.5"" 1TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521065721,85,30
"Samsung 3.5"" 1.5TB 5400 5900 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521071445,85,30
"New WD Western Digital 3.5"" 1TB 5900 RPM 64MB SATA Hard Disk Driver Desktop PC",osst-20120322025225,88,59
" WD Western Digital 3.5"" 400GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120326020618,88,59
"New Seagate 3.5"" 1TB 5900 RPM 64MB  SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331080230,88,30
"Seagate 3.5"" 400GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20120402033159,88,30
"Hitachi 3.5"" 400GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091375,88,30
"New Hitachi 3.5"" 1TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091395,88,30
"New Samsung 3.5""  1TB 5400 5900 RPM 64MB  SATA HDD Hard Disk Driver Desktop",osst-20120521055814,88,30
"WD Western Digital 3.5"" 2TB 5400 RPM 32MB SATA Hard Disk Driver Desktop PC",osst-20120321064429,95,59
"WD Western Digital 3.5"" 1.5TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120321065834,95,59
"New WD Western Digital 3.5"" 1TB 7200 RPM 64MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322025010,95,59
"New WD Western Digital 3.5"" 1.5TB 5900 RPM 64MB SATA Hard Disk Driver Desktop",osst-20120322031357,95,59
"New WD Western Digital 3.5"" 500GB 7200 RPM 16MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323091923,95,59
"New Seagate 3.5"" 1TB 7200 RPM 32MB or 64MB SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331075845,95,30
"New Seagate 3.5"" 1.5TB 5900 RPM 64MB  SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331080508,95,30
"Seagate 3.5"" 1.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331093057,95,30
"Seagate 3.5"" 2TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331094019,95,30
"New Seagate 3.5"" 500GB 7200 rpm 16MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120402014823,95,30
"New Hitachi 3.5"" 500GB 7200 RPM 16MB or 32MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091390,78,30
"New Hitachi 3.5"" 1TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091396,95,30
"New Hitachi 3.5"" 1.5TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091397,95,30
"Hitachi 3.5"" 1.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091425,95,30
"Hitachi 3.5"" 2TB 5400 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091426,95,30
"New Samsung 3.5"" 1TB 7200 RPM 64MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521055646,95,30
"New Samsung 3.5"" 1.5TB 5400 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop",osst-20120521060126,95,30
"Samsung 3.5"" 1.5TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521072413,95,30
"Samsung 3.5"" 2TB 5400 5900 RPM 32MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521072712,95,30
"New Hitachi 3.5"" 500GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120525085400,95,30
"Seagate 3.5"" 750GB 7200 RPM 8MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20121010032254,95,29
"WD Western Digital 3.5"" 2TB 7200 RPM 16MB SATA Hard Disk Driver Desktop PC",osst-20120321064755,112,59
"New WD Western Digital 3.5"" 1.5TB 7200 RPM 64MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322025411,112,59
"New WD Western Digital 3.5"" 2TB 5900 RPM 64MB SATA Hard Disk Driver Desktop PC",osst-20120322030120,112,59
"New WD Western Digital 3.5""  400GB 7200 RPM 16MB PATA IDE HDD Hard Disk Driver Desktop",osst-20120323091714,112,59
"New Seagate 3.5"" 1.5TB 7200 RPM 32MB or 64MB  SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331080803,112,30
"New Seagate 3.5"" 2TB 5900 RPM 64MB  SATA  HDD Hard Disk Driver Desktop PC 22pin",osst-20120331082138,112,30
"Seagate 3.5"" 2TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120331093812,112,30
"New Seagate 3.5"" 400GB 7200 rpm 16MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120331103859,112,30
"New Hitachi 3.5"" 400GB 7200 rpm 8MB PATA IDE HDD Hard Disk Driver Desktop PC",osst-20120423091352,112,30
"New Hitachi 3.5"" 1.5TB 7200 RPM 32MB or 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091398,112,30
"New Hitachi 3.5"" 2TB 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop PC",osst-20120423091399,112,30
"Hitachi 3.5"" 2TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22pin",osst-20120423091427,112,30
"New Samsung 3.5""  1.5TB 7200 RPM 64MB or 32MB SATA HDD Hard Disk Driver Desktop",osst-20120521060016,112,30
"New Samsung 3.5""  2TB 5400 5900 RPM 64MB SATA HDD Hard Disk Driver Desktop",osst-20120521060249,112,30
"Samsung 3.5"" 2TB 7200 RPM 16MB SATA HDD Hard Disk Driver Desktop PC 22 pin",osst-20120521072535,112,0
"New Seagate 3.5"" 750GB 7200 RPM 16MB PATA IDE HDD Hard Disk Driver Desktop PC 40pin",osst-20121010033033,115,29
"New WD Western Digital 3.5"" 2TB 7200 RPM 64MB or 32MB SATA Hard Disk Driver Desktop",osst-20120322025938,125,59
